id,popularity,budget,revenue,profit,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year
31329,0.000973,,,,Mon petit doigt m'a dit...,Catherine Frot|AndrÃ© Dussollier|GeneviÃ¨ve Bujold|Laurent Terzieff|ValÃ©rie Kaprisky,Pascal Thomas,105.0,Comedy|Mystery,RhÃ´ne-Alpes CinÃ©ma|France2 CinÃ©ma,2005-04-13,13,5.7,2005
13739,0.00644,,,,Quatre Ã©toiles,JosÃ© Garcia|Isabelle CarrÃ©|RenÃ©e Le Calm|FranÃ§ois Cluzet|Michel Vuillermoz,Christian Vincent,,Comedy,,2005-01-01,15,5.9,2005
33081,0.001983,,,,Paheli,Shah Rukh Khan|Rani Mukerji|Naseeruddin Shah,Amol Palekar,141.0,Drama|Thriller|Science Fiction|Romance|Foreign,Red Chillies Entertainment,2005-06-24,13,6.2,2005
834,5.838503,50000000.0,111340801.0,61340801.0,Underworld: Evolution,Kate Beckinsale|Scott Speedman|Tony Curran|Shane Brolly|Derek Jacobi,Len Wiseman,106.0,Fantasy|Action|Science Fiction|Thriller,Lakeshore Entertainment|Screen Gems,2006-01-12,1015,6.3,2006
58,4.205992,200000000.0,1065659812.0,865659812.0,Pirates of the Caribbean: Dead Man's Chest,Johnny Depp|Orlando Bloom|Keira Knightley|Bill Nighy|Jack Davenport,Gore Verbinski,151.0,Adventure|Fantasy|Action,Walt Disney Pictures|Jerry Bruckheimer Films|Second Mate Productions,2006-06-20,3181,6.8,2006
920,3.941265,120000000.0,461983149.0,341983149.0,Cars,Owen Wilson|Paul Newman|Bonnie Hunt|Larry the Cable Guy|Cheech Marin,John Lasseter|Joe Ranft,117.0,Animation|Adventure|Comedy|Family,Walt Disney Pictures|Pixar Animation Studios,2006-06-08,2336,6.4,2006
36557,3.7895800000000004,150000000.0,599045960.0,449045960.0,Casino Royale,Daniel Craig|Eva Green|Mads Mikkelsen|Judi Dench|Jeffrey Wright,Martin Campbell,144.0,Adventure|Action|Thriller,Eon Productions,2006-11-14,2738,7.1,2006
591,3.655536,125000000.0,758239851.0,633239851.0,The Da Vinci Code,Tom Hanks|Audrey Tautou|Ian McKellen|Paul Bettany|Jean Reno,Ron Howard,149.0,Thriller|Mystery,Columbia Pictures|Imagine Entertainment|Skylark Productions|Government of Malta,2006-05-17,1585,6.4,2006
9762,3.206696,12000000.0,114194847.0,102194847.0,Step Up,Channing Tatum|Jenna Dewan|Damaine Radcliff|De'Shawn Washington|Mario,Anne Fletcher,104.0,Music|Drama|Romance|Crime,Summit Entertainment|Offspring Entertainment|Touchstone Pictures|Eketahuna LLC,2006-08-11,619,6.7,2006
950,3.145562,80000000.0,660940780.0,580940780.0,Ice Age: The Meltdown,Ray Romano|John Leguizamo|Denis Leary|Queen Latifah|Seann William Scott,Carlos Saldanha,91.0,Animation|Family|Comedy|Adventure,Blue Sky Studios|Twentieth Century Fox Animation,2006-03-23,1775,6.4,2006
956,3.098051,150000000.0,397850012.0,247850012.0,Mission: Impossible III,Tom Cruise|Philip Seymour Hoffman|Ving Rhames|Billy Crudup|Jonathan Rhys Meyers,J.J. Abrams,126.0,Adventure|Action|Thriller,Paramount Pictures|Cruise/Wagner Productions|Studio Babelsberg|MI 3 Film|China Film Co-Production Corporation,2006-05-03,1363,6.3,2006
350,3.03143,35000000.0,326551094.0,291551094.0,The Devil Wears Prada,Meryl Streep|Anne Hathaway|Emily Blunt|Stanley Tucci|Simon Baker,David Frankel,109.0,Comedy|Drama|Romance,Twentieth Century Fox Film Corporation|Dune Entertainment|Major Studio Partners|Peninsula Films|Fox 2000 Pictures,2006-06-30,1773,7.0,2006
1422,2.81975,90000000.0,289847354.0,199847354.0,The Departed,Leonardo DiCaprio|Matt Damon|Jack Nicholson|Mark Wahlberg|Martin Sheen,Martin Scorsese,151.0,Drama|Thriller|Crime,Vertigo Entertainment|Media Asia Films|Warner Bros.|Initial Entertainment Group (IEG)|Plan B Entertainment,2006-10-05,2635,7.7,2006
1581,2.606305,85000000.0,194168700.0,109168700.0,The Holiday,Cameron Diaz|Kate Winslet|Jude Law|Jack Black|Eli Wallach,Nancy Meyers,136.0,Comedy|Romance,Columbia Pictures|Universal Pictures|Waverly Films|Relativity Media,2006-12-08,748,6.7,2006
1124,2.5820950000000003,40000000.0,109676311.0,69676311.0,The Prestige,Hugh Jackman|Christian Bale|Michael Caine|Scarlett Johansson|Andy Serkis,Christopher Nolan,130.0,Drama|Mystery|Thriller,Touchstone Pictures|Syncopy,2006-10-19,2519,7.8,2006
1593,2.313345,110000000.0,574480841.0,464480841.0,Night at the Museum,Ben Stiller|Jake Cherry|Carla Gugino|Robin Williams|Dick Van Dyke,Shawn Levy,108.0,Action|Adventure|Comedy|Family|Fantasy,Ingenious Film Partners|Twentieth Century Fox Film Corporation|1492 Pictures|21 Laps Entertainment,2006-10-20,1572,6.2,2006
1164,2.160936,25000000.0,135330182.0,110330182.0,Babel,Brad Pitt|Cate Blanchett|Gael GarcÃ­a Bernal|Rinko Kikuchi|Adriana Barraza,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,143.0,Drama,Paramount Vantage|Media Rights Capital|Anonymous Content|Central Films,2006-09-08,606,6.7,2006
9693,2.1083689999999997,76000000.0,69959751.0,-6040249.0,Children of Men,Clive Owen|Michael Caine|Julianne Moore|Charlie Hunnam|Chiwetel Ejiofor,Alfonso CuarÃ³n,109.0,Drama|Action|Thriller|Science Fiction,Universal Pictures|Strike Entertainment|Hit & Run Productions,2006-09-22,1211,7.3,2006
8275,2.03408,,,,American Pie Presents: The Naked Mile,Christopher McDonald|Eugene Levy|John White|Jessy Schram|Steve Talley,Joe Nussbaum,97.0,Comedy,Rogue Pictures|Capital Arts Entertainment|Neo Art & Logic|Universal Studios Home Entertainment,2006-12-07,289,5.3,2006
1452,1.9573310000000002,270000000.0,391081192.0,121081192.0,Superman Returns,Brandon Routh|Kevin Spacey|Kate Bosworth|James Marsden|Parker Posey,Bryan Singer,154.0,Adventure|Fantasy|Action|Science Fiction,DC Comics|Legendary Pictures|Warner Bros.|Bad Hat Harry Productions,2006-06-28,834,5.3,2006
496,1.9307349999999999,18000000.0,261572744.0,243572744.0,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Sacha Baron Cohen|Ken Davitian|Luenell|Pamela Anderson|Bob Barr,Larry Charles,82.0,Comedy,Twentieth Century Fox Film Corporation|Four By Two Productions,2006-11-02,979,6.4,2006
9339,1.8887459999999998,82500000.0,237681299.0,155181299.0,Click,Adam Sandler|Kate Beckinsale|Christopher Walken|David Hasselhoff|Henry Winkler,Frank Coraci,107.0,Comedy|Drama|Fantasy|Romance,Original Film|Columbia Pictures Corporation|Revolution Studios|Happy Madison Productions,2006-06-22,1273,5.9,2006
10010,1.8525029999999998,,,,Brother Bear 2,Mandy Moore|Jeremy Suarez|Dave Thomas|Rick Moranis|Catherine O'Hara,Ben Gluck,75.0,Animation|Comedy|Family|Adventure|Fantasy,Walt Disney Pictures|DisneyToon Studios,2006-08-16,172,6.4,2006
9767,1.76935,52000000.0,204999686.0,152999686.0,The Break-Up,Vince Vaughn|Jennifer Aniston|Joey Lauren Adams|Cole Hauser|Jon Favreau,Peyton Reed,106.0,Romance|Comedy,Universal Pictures|Mosaic Media Group|Wild West Picture Show Productions,2006-06-01,520,5.5,2006
388,1.7472560000000001,45000000.0,184376254.0,139376254.0,Inside Man,Denzel Washington|Clive Owen|Jodie Foster|Christopher Plummer|Willem Dafoe,Spike Lee,129.0,Crime|Drama|Thriller,Imagine Entertainment|Universal Pictures,2006-03-23,990,7.2,2006
7518,1.6152440000000001,80000000.0,155019340.0,75019340.0,Over the Hedge,Bruce Willis|Garry Shandling|Steve Carell|Wanda Sykes|William Shatner,Tim Johnson|Karey Kirkpatrick,83.0,Comedy|Animation|Family,Pacific Data Images (PDI)|DreamWorks Animation,2006-04-22,617,6.2,2006
1427,1.6128,50000000.0,132180323.0,82180323.0,Perfume: The Story of a Murderer,Ben Whishaw|Simon Chandler|David Calder|Richard Felix|Birgit Minichmayr,Tom Tykwer,147.0,Crime|Fantasy|Drama,Davis-Films|Nouvelles Ã‰ditions de Films (NEF)|Rising Star|VIP Medienfonds 4|Ikiru Films,2006-09-13,647,7.0,2006
1372,1.60314,100000000.0,170877916.0,70877916.0,Blood Diamond,Leonardo DiCaprio|Djimon Hounsou|Jennifer Connelly|Kagiso Kuypers|Arnold Vosloo,Edward Zwick,143.0,Drama|Thriller|Action,Bedford Falls Productions|Lonely Film Productions GmbH & Co. KG.|Virtual Studios|Spring Creek Productions|Warner Bros.,2006-12-07,1394,7.2,2006
7457,1.5681200000000002,,15309302.0,,Alpha Dog,Bruce Willis|Matthew Barry|Emile Hirsch|Justin Timberlake|Fernando Vargas,Nick Cassavetes,122.0,Crime|Drama,A-Mark Entertainment,2006-01-27,265,6.5,2006
1948,1.526073,12000000.0,42931041.0,30931041.0,Crank,Jason Statham|Amy Smart|Jose Pablo Cantillo|Efren Ramirez|Dwight Yoakam,Brian Taylor|Mark Neveldine,88.0,Action|Thriller|Crime,Lions Gate Films|Lakeshore Entertainment|GreeneStreet Films|Radical Media,2006-08-31,732,6.5,2006
186,1.5203870000000002,27000000.0,56308881.0,29308881.0,Lucky Number Slevin,Josh Hartnett|Bruce Willis|Lucy Liu|Morgan Freeman|Ben Kingsley,Paul McGuigan,110.0,Drama|Thriller|Crime|Mystery,The Weinstein Company|FilmEngine|Capitol Films|Ascendant Pictures|VIP Medienfonds 4,2006-02-24,787,7.3,2006
9036,1.51114,40000000.0,120455994.0,80455994.0,Eight Below,Paul Walker|Bruce Greenwood|Moon Bloodgood|Jason Biggs|Gerard Plunkett,Frank Marshall,120.0,Adventure|Drama|Family,"Walt Disney Pictures|Spyglass Entertainment|Vertigo Entertainment|Kennedy/Marshall Company, The|Mandeville Films",2006-02-17,328,6.6,2006
9286,1.498538,25000000.0,117719158.0,92719158.0,Final Destination 3,Mary Elizabeth Winstead|Ryan Merriman|Kris Lemche|Alexz Johnson|Sam Easton,James Wong,93.0,Horror|Mystery,New Line Cinema|Zide-Perry Productions|Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG|Hard Eight Pictures|Matinee Pictures,2006-02-10,535,5.8,2006
588,1.4983520000000001,50000000.0,97607453.0,47607453.0,Silent Hill,Radha Mitchell|Sean Bean|Laurie Holden|Deborah Kara Unger|Kim Coates,Christophe Gans,125.0,Horror|Mystery,Silent Hill DCP Inc.|Davis-Films|Konami,2006-04-21,580,6.3,2006
9655,1.470711,20000000.0,33889159.0,13889159.0,She's the Man,Amanda Bynes|Channing Tatum|Laura Ramsey|Vinnie Jones|David Cross,Andy Fickman,105.0,Comedy|Drama|Family|Romance,DreamWorks SKG|Lakeshore Entertainment,2006-03-17,395,6.3,2006
1381,1.432839,35000000.0,15304890.0,-19695110.0,The Fountain,Hugh Jackman|Rachel Weisz|Ellen Burstyn|Mark Margolis|Stephen McHattie,Darren Aronofsky,96.0,Drama|Adventure|Science Fiction|Romance,Regency Enterprises|Warner Bros.|Muse Entertainment Enterprises|Protozoa Pictures|New Regency Pictures,2006-09-06,371,6.7,2006
9836,1.411147,100000000.0,384335608.0,284335608.0,Happy Feet,Lombardo Boyar|Robin Williams|Johnny A. Sanchez|Carlos Alazraqui|Jeffrey Garcia,George Miller,108.0,Music|Animation|Comedy|Family,Village Roadshow Pictures|Kennedy Miller Productions|Kingdom Feature Productions|Warner Bros.|Animal Logic,2006-11-16,876,5.8,2006
1246,1.409773,24000000.0,155721132.0,131721132.0,Rocky Balboa,Sylvester Stallone|Burt Young|Milo Ventimiglia|Geraldine Hughes|James Francis Kelly III,Sylvester Stallone,102.0,Drama,Columbia Pictures|Revolution Studios|Rogue Marble|Metro-Goldwyn-Mayer (MGM),2006-12-20,455,6.4,2006
10032,1.4011049999999898,,6086508.0,,Van Wilder 2: The Rise of Taj,Kal Penn|Daniel Percival|Lauren Cohan|Glen Barry|Anthony Cozens,Mort Nathan,97.0,Comedy,Metro-Goldwyn-Mayer (MGM),2006-12-01,117,5.1,2006
11619,1.390297,149000000.0,64459316.0,-84540684.0,Flushed Away,Hugh Jackman|Kate Winslet|Ian McKellen|Jean Reno|Bill Nighy,David Bowers|Sam Fell,85.0,Adventure|Animation|Comedy|Family,Aardman Animations|DreamWorks Animation,2006-10-22,488,6.0,2006
9904,1.363623,80000000.0,37384046.0,-42615954.0,The Wild,Kiefer Sutherland|Jim Belushi|Eddie Izzard|Janeane Garofalo|William Shatner,Steve 'Spaz' Williams,94.0,Family|Animation,Walt Disney Pictures|Contrafilm|C.O.R.E. Feature Animation|Hoytyboy Pictures|Nigel Productions,2006-03-06,137,5.2,2006
7551,1.35007,75000000.0,180557550.0,105557550.0,DÃ©jÃ  Vu,Denzel Washington|Paula Patton|Val Kilmer|Jim Caviezel|Adam Goldberg,Tony Scott,126.0,Action|Thriller|Science Fiction,Jerry Bruckheimer Films|Scott Free Productions|Touchstone Pictures,2006-11-21,862,6.5,2006
2486,1.2962719999999999,100000000.0,249288105.0,149288105.0,Eragon,Ed Speleers|Jeremy Irons|Sienna Guillory|Robert Carlyle|Djimon Hounsou,Stefen Fangmeier,104.0,Fantasy|Action|Adventure|Family,Ingenious Film Partners|Twentieth Century Fox Film Corporation|Dune Entertainment|Major Studio Partners|Fox 2000 Pictures,2006-12-14,536,4.8,2006
2044,1.259442,40000000.0,114830111.0,74830111.0,The Lake House,Keanu Reeves|Sandra Bullock|Shohreh Aghdashloo|Christopher Plummer|Ebon Moss-Bachrach,Alejandro Agresti,99.0,Romance|Drama|Mystery,Village Roadshow Pictures|Vertigo Entertainment|Sound for Film|Warner Bros.,2006-06-16,389,6.3,2006
4257,1.2418360000000002,45000000.0,178262620.0,133262620.0,Scary Movie 4,Anna Faris|Regina Hall|Craig Bierko|Bill Pullman|Anthony Anderson,David Zucker,83.0,Comedy,Dimension Films,2006-04-13,368,5.3,2006
9297,1.235478,75000000.0,140175006.0,65175006.0,Monster House,Ryan Newman|Steve Buscemi|Mitchel Musso|Sam Lerner|Spencer Locke,Gil Kenan,91.0,Animation|Comedy|Family|Fantasy,Columbia Pictures|Amblin Entertainment|Sony Pictures Animation|Sony Pictures Entertainment|ImageMovers,2006-07-21,501,6.3,2006
10947,1.223392,4200000.0,,,High School Musical,Zac Efron|Vanessa Hudgens|Ashley Tisdale|Lucas Grabeel|Corbin Bleu,Kenny Ortega,98.0,Comedy|Drama|Family|Music|TV Movie,Disney Channel,2006-01-20,524,6.0,2006
6877,1.223177,50000000.0,88715192.0,38715192.0,Failure to Launch,Matthew McConaughey|Sarah Jessica Parker|Zooey Deschanel|Justin Bartha|Bradley Cooper,Tom Dey,97.0,Comedy,Paramount Pictures|Scott Rudin Productions|Failure to Launch Productions,2006-03-10,242,5.6,2006
1579,1.21726,40000000.0,120175290.0,80175290.0,Apocalypto,Rudy Youngblood|Dalia HernÃ¡ndez|Jonathan Brewer|Morris Birdyellowhead|Raoul Max Trujillo,Mel Gibson,139.0,Thriller|Action|Adventure|Drama,Icon Productions|Icon Entertainment International|Touchstone Pictures,2006-12-07,667,7.1,2006
9906,1.211868,50000000.0,55181129.0,5181129.0,The Ant Bully,Julia Roberts|Meryl Streep|Nicolas Cage|Paul Giamatti|Bruce Campbell,John A. Davis,88.0,Fantasy|Adventure|Animation|Comedy|Family,Warner Bros. Pictures|DNA Films|Legendary Pictures|Playtone Production|Warner Bros. Animation,2006-07-27,228,5.5,2006
9792,1.2083899999999999,15000000.0,69623713.0,54623713.0,The Hills Have Eyes,Aaron Stanford|Kathleen Quinlan|Vinessa Shaw|Emilie de Ravin|Dan Byrd,Alexandre Aja,107.0,Horror|Thriller,Dune Entertainment|Major Studio Partners|Craven-Maddalena Films,2006-03-10,359,6.0,2006
9513,1.207359,,141702264.0,,Garfield 2,Bill Murray|Jennifer Love Hewitt|Billy Connolly|Ian Abercrombie|Breckin Meyer,Tim Hill,78.0,Animation|Comedy|Family,Twentieth Century Fox Film Corporation|Dune Entertainment|Davis Entertainment,2006-06-15,260,5.2,2006
10025,1.194602,28000000.0,38159905.0,10159905.0,Just My Luck,Lindsay Lohan|Samaire Armstrong|Chris Pine|Missi Pyle|Makenzie Vega,Donald Petrie,103.0,Comedy|Drama|Family|Fantasy|Romance,Regency Enterprises|Cheyenne Enterprises|New Regency Pictures,2006-05-12,271,5.7,2006
1247,1.18228,85000000.0,59908565.0,-25091435.0,The Good Shepherd,Matt Damon|Angelina Jolie|Alec Baldwin|Tammy Blanchard|Billy Crudup,Robert De Niro,167.0,Drama|Thriller|History,Universal Pictures|American Zoetrope|Morgan Creek Productions,2006-12-11,174,5.9,2006
9920,1.1334,30000000.0,31070211.0,1070211.0,Ultraviolet,Milla Jovovich|Cameron Bright|Nick Chinlund|William Fichtner|Ida Martin,Kurt Wimmer,88.0,Science Fiction|Action|Thriller,Screen Gems|Ultravi Productions,2006-03-03,256,5.0,2006
7985,1.117768,15000000.0,,,Penelope,Christina Ricci|James McAvoy|Catherine O'Hara|Reese Witherspoon|Peter Dinklage,Mark Palansky,103.0,Fantasy|Comedy|Romance,Tatira-Hiller Productions|Summit Entertainment|Grosvenor Park Media Ltd.|Type A Films,2006-03-01,220,6.4,2006
82,1.114239,135000000.0,163794509.0,28794509.0,Miami Vice,Jamie Foxx|Colin Farrell|Gong Li|Luis Tosar|Naomie Harris,Michael Mann,134.0,Action|Adventure|Crime|Thriller,Universal Pictures|Forward Pass|Motion Picture ETA Produktionsgesellschaft|Foqus Arte Digital|Metropolis Films,2006-07-27,283,5.7,2006
9293,1.110072,18000000.0,41009669.0,23009669.0,John Tucker Must Die,Jesse Metcalfe|Brittany Snow|Sophia Bush|Arielle Kebbel|Ashanti,Betty Thomas,87.0,Comedy,Twentieth Century Fox Film Corporation|Dune Entertainment|Major Studio Partners|Landscape Entertainment|John US Productions,2006-07-27,206,6.0,2006
9044,1.1094110000000001,31000000.0,28000000.0,-3000000.0,Tristan & Isolde,James Franco|Sophia Myles|Rufus Sewell|David O'Hara|Henry Cavill,Kevin Reynolds,125.0,Drama,Twentieth Century Fox Film Corporation|Epsilon Motion Pictures|Franchise Pictures|Scott Free Productions|World 2000 Entertainment,2006-04-07,123,6.2,2006
3683,1.103135,90000000.0,65900249.0,-24099751.0,Flags of Our Fathers,Ryan Phillippe|Adam Beach|Jesse Bradford|John Benjamin Hickey|John Slattery,Clint Eastwood,132.0,War|Drama|History,DreamWorks SKG|Amblin Entertainment|Malpaso Productions|Warner Bros.,2006-10-19,308,6.7,2006
1378,1.102933,2000000.0,5179037.0,3179037.0,Shortbus,Sook-Yin Lee|Paul Dawson|PJ DeBoy|Jay Brannan|Lindsay Beamish,John Cameron Mitchell,101.0,Romance|Drama|Comedy,Fortissimo Films|Process Productions|Q Television,2006-05-20,78,6.5,2006
4351,1.099328,21000000.0,,,Bordertown,Jennifer Lopez|Martin Sheen|Antonio Banderas|Maya Zapata|SÃ´nia Braga,Gregory Nava,112.0,Crime|Drama|Mystery,Mosaic Media Group|El Norte Productions|Nuyorican Productions|Mobius Entertainment Ltd.,2006-05-18,33,6.1,2006
9975,1.057194,50000000.0,69834815.0,19834815.0,Curious George,Frank Welker|Will Ferrell|Shane Baumel|Eugene Levy|Timyra-Joi Beatty,Matthew O'Callaghan,86.0,Adventure|Animation|Comedy|Family,Imagine Entertainment|Universal Pictures|Universal Animation Studios,2006-02-10,68,5.8,2006
9708,1.0389540000000002,40000000.0,38755073.0,-1244927.0,The Wicker Man,Nicolas Cage|Ellen Burstyn|Kate Beahan|Frances Conroy|Leelee Sobieski,Neil LaBute,102.0,Mystery|Thriller|Horror,Saturn Films|Brightlight Pictures|Alcon Entertainment|Nu Image Entertainment GmbH|Warner Bros.,2006-09-01,179,4.0,2006
7516,1.027989,17000000.0,57103895.0,40103895.0,Smokin' Aces,Ryan Reynolds|Ray Liotta|Joseph Ruskin|Alex Rocco|Wayne Newton,Joe Carnahan,109.0,Action|Comedy|Crime|Thriller,Universal Pictures|StudioCanal|Relativity Media|Scion Films|Working Title Films,2006-12-09,306,6.3,2006
15163,1.01535,,,,Amazing Grace,Ioan Gruffudd|Romola Garai|Albert Finney|Benedict Cumberbatch|Michael Gambon,Michael Apted,117.0,Drama,Ingenious Film Partners|Roadside Attractions|Bristol Bay Productions,2006-09-16,54,6.7,2006
9530,0.987722,50000000.0,87528173.0,37528173.0,RV,Robin Williams|Cheryl Hines|Joanna 'JoJo' Levesque|Josh Hutcherson|Jeff Daniels,Barry Sonnenfeld,99.0,Comedy|Family|Adventure,Columbia Pictures,2006-04-28,251,5.7,2006
9918,0.9781489999999999,,42647449.0,,Glory Road,Josh Lucas|Derek Luke|Jon Voight|Austin Nichols|Evan Jones,James Gartner,118.0,Drama,Walt Disney Pictures,2006-01-13,66,7.1,2006
11170,0.969469,65000000.0,43545364.0,-21454636.0,We Are Marshall,Matthew McConaughey|Matthew Fox|Anthony Mackie|David Strathairn|Ian McShane,McG,124.0,Drama,Legendary Pictures|Thunder Road Pictures|Wonderland Sound and Vision|Warner Bros.,2006-12-12,107,6.5,2006
1491,0.965931,40000000.0,86915017.0,46915017.0,The Illusionist,Edward Norton|Jessica Biel|Paul Giamatti|Rufus Sewell|Eddie Marsan,Neil Burger,110.0,Fantasy|Drama|Thriller|Romance,Michael London Productions|Stillking Films|Bob Yari Productions|Bull's Eye Entertainment|Contagious Entertainment,2006-08-18,967,7.0,2006
12096,0.956715,,,,The Pink Panther,Steve Martin|Kevin Kline|Jean Reno|BeyoncÃ© Knowles|Emily Mortimer,Shawn Levy,93.0,Action|Comedy|Crime|Mystery|Family,Columbia Pictures|International Production Company|The Montecito Picture Company|Robert Simonds Productions|Metro-Goldwyn-Mayer (MGM),2006-01-18,307,5.6,2006
9988,0.9414809999999999,17500000.0,19179969.0,1679969.0,Beerfest,Erik Stolhanske|Jay Chandrasekhar|Steve Lemme|Paul Soter|M.C. Gainey,Jay Chandrasekhar,110.0,Comedy,Broken Lizard Industries,2006-08-25,88,5.8,2006
1441,0.92958,25000000.0,5549200.0,-19450800.0,The Contract,Morgan Freeman|John Cusack|Alice Krige|Megan Dodds|Corey Johnson,Bruce Beresford,96.0,Drama|Action|Thriller|Crime,Nu Image Entertainment|3L Filmverleih,2006-04-05,90,5.4,2006
1717,0.928134,55000000.0,9450897.0,-45549103.0,All the King's Men,Sean Penn|Jude Law|Kate Winslet|James Gandolfini|Patricia Clarkson,Steven Zaillian,125.0,Drama|Thriller,Columbia Pictures Corporation|Rising Star|Relativity Media|Phoenix Pictures|VIP 4 Medienfonds,2006-09-10,51,5.4,2006
9035,0.921035,15500000.0,,,Slither,Nathan Fillion|Don Thompson|Elizabeth Banks|Gregg Henry|Xantha Radley,James Gunn,95.0,Comedy|Horror|Science Fiction,Universal Pictures,2006-03-31,133,6.1,2006
11565,0.920528,40000000.0,138259062.0,98259062.0,Big Momma's House 2,Martin Lawrence|Nia Long|Emily Procter|Zachary Levi|Mark Moses,John Whitesell,99.0,Comedy|Crime,Twentieth Century Fox Film Corporation|Regency Enterprises|Epsilon Motion Pictures|Firm Films|Deep River Productions,2006-01-26,231,5.6,2006
3093,0.916551,70000000.0,38629478.0,-31370522.0,Basic Instinct 2,Sharon Stone|David Morrissey|Charlotte Rampling|David Thewlis|Stan Collymore,Michael Caton-Jones,114.0,Crime|Mystery|Thriller,Intermedia Films|Kanzaman|C-2 Pictures|IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,2006-03-29,101,4.5,2006
2295,0.913299,5000000.0,26888376.0,21888376.0,Clerks II,Brian O'Halloran|Jeff Anderson|Jason Mewes|Kevin Smith|Rosario Dawson,Kevin Smith,97.0,Comedy,The Weinstein Company|View Askew Productions,2006-05-25,195,6.9,2006
9718,0.9128709999999999,72500000.0,162966177.0,90466177.0,Talladega Nights: The Ballad of Ricky Bobby,Will Ferrell|John C. Reilly|Gary Cole|Austin Crim|Jake Johnson,Adam McKay,116.0,Comedy,Columbia Pictures|Apatow Productions,2006-08-04,274,6.2,2006
15255,0.9128629999999999,,,,Undisputed II: Last Man Standing,Michael Jai White|Scott Adkins|Ben Cross|Eli Danker|Mark Ivanir,Isaac Florentine,93.0,Action|Crime|Thriller,Millennium Films,2006-04-11,67,7.1,2006
1402,0.8909090000000001,55000000.0,307077295.0,252077295.0,The Pursuit of Happyness,Will Smith|Jaden Smith|Thandie Newton|Brian Howe|James Karen,Gabriele Muccino,117.0,Drama,Columbia Pictures Corporation|Escape Artists|Relativity Media|Overbrook Entertainment,2006-12-14,1392,7.5,2006
1887,0.883222,40000000.0,60474340.0,20474340.0,Marie Antoinette,Kirsten Dunst|Jason Schwartzman|Judy Davis|Rip Torn|Asia Argento,Sofia Coppola,123.0,Drama|History,American Zoetrope|Columbia Pictures Corporation|Pricel|Tohokushinsha Film|Commission du Film France,2006-05-24,363,6.5,2006
9959,0.8756299999999989,37665000.0,14655628.0,-23009372.0,Freedomland,Samuel L. Jackson|Julianne Moore|Edie Falco|Aunjanue Ellis|William Forsythe,Joe Roth,113.0,Drama|Thriller|Crime|Mystery,Scott Rudin Productions|Revolution Studios,2006-02-17,44,5.3,2006
15860,0.8733569999999989,,,,Lung fu moon,Donnie Yen|Nicholas Tse|Shawn Yue|Dong Jie|Li Xiaoran,Wilson Yip,94.0,Action|Thriller,,2006-07-27,33,6.9,2006
9969,0.866667,,47231070.0,,Deck the Halls,Danny DeVito|Matthew Broderick|Kristin Davis|Kristin Chenoweth|Fred Armisen,John Whitesell,93.0,Comedy|Family,20th Century Fox|Regency Enterprises,2006-11-22,63,5.1,2006
14784,0.854533,,3669465.0,,The Fall,Catinca Untaru|Lee Pace|Justine Waddell|Kim Uylenbroek|Aiden Lithgow,Tarsem Singh,117.0,Adventure|Fantasy|Drama,Roadside Attractions|Absolute Entertainment|Googly Films|Deep Films|Radical Media,2006-09-09,242,7.7,2006
1523,0.850959,6000000.0,48027970.0,42027970.0,The Last King of Scotland,Forest Whitaker|James McAvoy|Simon McBurney|Gillian Anderson|Kerry Washington,Kevin Macdonald,121.0,Drama,Fox Searchlight Pictures|Cowboy Films|DNA Films|Scottish Screen|UK Film Council,2006-09-01,274,7.3,2006
214,0.849096,10000000.0,163876815.0,153876815.0,Saw III,Tobin Bell|Shawnee Smith|Angus Macfadyen|Bahar Soomekh|Dina Meyer,Darren Lynn Bousman,108.0,Horror|Thriller|Crime,Lions Gate Films|Twisted Pictures|Evolution Entertainment,2006-10-27,538,6.0,2006
7512,0.848086,30000000.0,495303.0,-29504697.0,Idiocracy,Luke Wilson|Maya Rudolph|Dax Shepard|Terry Crews|Anthony 'Citric' Campos,Mike Judge,84.0,Adventure|Comedy|Science Fiction,Twentieth Century Fox Film Corporation|Ternion Pictures,2006-09-01,326,6.1,2006
9353,0.840205,32000000.0,80197993.0,48197993.0,Nacho Libre,Jack Black|Ana de la Reguera|HÃ©ctor JimÃ©nez|Darius Rose|MoisÃ©s Arias,Jared Hess,92.0,Comedy|Family,Paramount Pictures|Nickelodeon Movies|Black & White Productions,2006-06-16,214,5.5,2006
9676,0.8384309999999989,50000000.0,49111202.0,-888798.0,The Black Dahlia,Josh Hartnett|Scarlett Johansson|Aaron Eckhart|Hilary Swank|Mia Kirshner,Brian De Palma,121.0,Drama,Universal Pictures|Davis-Films|Signature Pictures|Linson Entertainment|Art Linson Productions,2006-09-15,151,5.8,2006
9973,0.826291,9000000.0,,,Air Buddies,Abigail Breslin|Trevor Wright|Slade Pearce|Michael Clarke Duncan|Don Knotts,Robert Vince,80.0,Comedy|Family|Science Fiction,,2006-12-12,31,5.5,2006
